-1384.1192792675424
-1285.2912176526797
-1392.842613709638
-1350.2235819362868
-731.8502579899563
-734.098297318642
-715.3221012584444
-706.2431177538552
-1569.656944584232
-1546.9217798052507
-615.7340622706406
-622.6255406285023
-1366.5049580020927
-1289.5420493496654
-1361.1816432895819
-1365.176499744508
-1329.0859924201507
-1285.829782421413
-1314.7432881716893
-1393.909970779295
-1362.9486185637727
-1322.8668643018784
-1388.7250155182567
-1375.8423958382987
-1332.63964857824
-695.2472338761054
-700.3553437250335
-744.0321056471603
-748.8446172816474
-717.3032262620416
-737.974030904611
-686.5647370520728
-714.2238869688123
-699.8092728664975
-703.6246856008919
-699.592623884403
-728.7871183070035
-1545.9597278037065
-1562.8189757521397
-1543.8896181513398
-1577.2423147391203
-1591.8938680189942
-1623.863805806785
-687.8992062516926
-717.1433760319882
-717.5525760743593
-696.7633281416382
-755.4780109798594
-761.0644538268668
