5.500894657599931583e+06,3.150681249655347783e+05,1.186995309359394014e+03,4.427548381248489022e+02,3.981045281768243790e+09,1.512281600941868476e+01,1.256247642875648722e+02,-4.139711695269809155e+01,1.324828727977717946e-01
5.491758224251285195e+06,3.048882550439669867e+05,2.125446270071901381e+03,4.493579744007438421e+02,3.848008825890029907e+09,1.478142876127266092e+01,1.256265402802555826e+02,-4.055249525306773251e+01,2.787225289158365982e-01
6.070384331354346126e+06,1.200149438698897371e+06,-1.986807552412099903e+06,2.043210187793709338e+03,8.726909043414672852e+09,-4.028336693087251619e-01,1.004223925659541266e+02,-3.487805104730899441e-01,3.124976422568788603e+00
5.980205505705259740e+06,1.179733267677991185e+06,-1.958056276402744232e+06,1.965491319123655558e+03,8.545882783556448936e+09,-7.784820143957385530e-02,1.001290433313335626e+02,-1.296765316923963185e-01,6.476567483545366821e-01
6.120755532550854608e+06,1.334138750415949384e+06,-2.119654534945125226e+06,2.062510629148222506e+03,9.445038747717279434e+09,-5.068122234621951216e-01,9.999408099835848418e+01,-4.502928598932500193e-01,3.770901379468833525e+00
6.045007599358338863e+06,1.193175465041270712e+06,-1.979021744673809269e+06,2.036916820845566690e+03,8.643771806922876358e+09,-6.512906739438139025e-01,1.007616593538735827e+02,-3.073923304772113174e-01,4.437848941927533097e+00
6.001359016067288816e+06,1.310047954576558666e+06,-2.086250742440441856e+06,2.108992156782187521e+03,9.004207444405958176e+09,6.437969773025294939e-01,9.775482507681068967e+01,7.678751733992940365e-02,-3.764171621584035954e+00
5.627450965633129701e+06,1.117487909356318647e+06,-1.867743171961291693e+06,2.028183396907523274e+03,7.480242332275752068e+09,1.689477643045074862e+00,9.621914179627256658e+01,9.804292986310667590e-01,-1.244588367179870225e+01
5.848343971247406676e+06,1.233807125347993802e+06,-1.995079806018684991e+06,2.082807368790730834e+03,8.409623045959799767e+09,-8.692621221845733270e-01,9.883443528965305802e+01,-6.852670579750018698e-01,6.472877676549961379e+00
6.141808280652936548e+06,1.337414045432907995e+06,-2.124025234642350115e+06,2.176887926723808050e+03,9.393581374620357513e+09,-8.305447013280644608e-01,9.977464633762750168e+01,-6.111896681728398173e-01,5.923371622156465399e+00
6.131364326678941026e+06,1.321943658924211748e+06,-2.105852008135518525e+06,2.066770133908838034e+03,9.426731209190193176e+09,-2.590609441611779751e-01,9.976546350845724476e+01,-2.522152291497675725e-01,1.907495152270660244e+00
6.023814161033749580e+06,1.238385809319727356e+06,-2.017224262700649444e+06,2.042523942998610437e+03,8.855185628973962784e+09,3.456704010759935608e-01,9.915458432476145845e+01,1.035949930648138867e-01,-2.399396821697595605e+00
6.147163813836941496e+06,1.382638715403483482e+06,-2.168110832717541140e+06,2.136827997214160860e+03,9.656598474326576233e+09,-3.493604380774208984e-01,9.928505994239233701e+01,-4.047193397885649468e-01,2.757584285594130602e+00
6.160968555606275797e+06,1.217234432910758071e+06,-2.024684464472700376e+06,2.108104796451516449e+03,8.855519202360841751e+09,-3.681080072285569105e-01,1.008727912733667296e+02,-3.024801747978210220e-01,2.792304652287147082e+00
5.902565837122943252e+06,1.206934747375260107e+06,-1.974113513375281589e+06,2.085138127163983881e+03,8.414403368247644424e+09,1.965068763562841658e-01,9.831319683137512300e+01,1.000474910456100180e-01,-1.533530460436771881e+00
5.940056048655265942e+06,6.900824678417427931e+05,-1.454064297698690323e+06,4.718190003419294953e+02,7.779433839081871986e+09,-1.408767067509948845e+00,1.270598831640258055e+02,-7.091160359845205541e-01,1.412480782446592364e+01
5.933748397622678429e+06,6.469168121202317998e+05,-1.399944441529909614e+06,4.693749055378139019e+02,7.379284956768592834e+09,-1.421860768082203075e+00,1.276218554317248675e+02,-7.278015606109624613e-01,1.493777929761043666e+01
5.977455001759316772e+06,6.774996309649542673e+05,-1.443250519824005198e+06,5.063997719334438443e+02,7.651147458987676620e+09,-1.021629112043930476e+00,1.260050793533582834e+02,-5.308261230454259794e-01,1.046046607621041602e+01
6.154797081891084090e+06,7.323934389022728428e+05,-1.528413990675339475e+06,5.129875313835218549e+02,8.313591909951863289e+09,-4.525092744343347517e-01,1.256700336205658601e+02,-3.206293203698614702e-01,4.728459678996302706e+00
6.277815347573487088e+06,7.178348153276793892e+05,-1.525367724321023095e+06,4.972142570056021214e+02,8.463547520681551933e+09,3.389822251263022168e-01,1.266248014662793651e+02,9.162310803110496060e-02,-3.284083292992842740e+00
6.116731023669708520e+06,7.427462454259651713e+05,-1.535218845733900787e+06,4.955822072960436344e+02,8.445599806905115128e+09,5.959155799062743064e-02,1.250181381238284928e+02,-2.667205360763621677e-02,-4.892675819677177462e-01
6.118533988234836608e+06,7.472704678606169764e+05,-1.539091098337785341e+06,4.790636704135686159e+02,8.560214476564978600e+09,9.362138016203156443e-01,1.243155782425603348e+02,2.905069568247448109e-01,-8.621567100768373848e+00
6.290433379967490211e+06,6.864614547939173644e+05,-1.487072172627567314e+06,4.956173578510060906e+02,8.159879661522954941e+09,-7.296102419857820598e-01,1.286280116339719086e+02,-4.143678443803785472e-01,7.758296227791188215e+00
5.966881587446054444e+06,6.629076548301210860e+05,-1.424517570480122697e+06,4.878060914454981685e+02,7.561011794021065712e+09,-7.514246306868288539e-01,1.261284594810557991e+02,-4.552212932653038058e-01,7.990620841474241232e+00
5.958245862645851448e+06,6.292282196648471290e+05,-1.382144239849870326e+06,4.857878909977152944e+02,7.280354489648487091e+09,-5.910262847033513900e-01,1.264318869173580993e+02,-3.649435615651036580e-01,6.509436920928995285e+00
6.028496360998163000e+06,6.575664421245625708e+05,-1.421491162081080489e+06,4.889354817625135183e+02,7.471985331032494545e+09,-1.509367173539138962e+00,1.277239583544764514e+02,-7.558106659573731179e-01,1.579168774596618796e+01
6.067333080474171788e+06,6.993565479979340453e+05,-1.479745552777142730e+06,4.921703748032450676e+02,8.048879672115882874e+09,-6.395468094798856251e-01,1.265065105895716471e+02,-3.180726264730481812e-01,6.386578136792149252e+00
5.409831509929718450e+06,4.740428662123453687e+05,1.006948257226916030e+04,1.955885507355444133e+03,3.894372925574846268e+09,1.668135049611234066e+01,9.924692222363408689e+01,-4.426044651049037526e+01,9.768691635040892551e-01
5.481242898438973352e+06,4.978114240094964625e+05,-3.222172173771820962e+04,1.970248936338350177e+03,4.059498004221979141e+09,1.710516552108951061e+01,9.850457215913675668e+01,-4.521948092210409698e+01,-2.641040914876973122e+00
5.356972884081728756e+06,4.418933885013923282e+05,9.916654034684645012e+03,1.962608678764663637e+03,3.631478026157028198e+09,1.596342018615720981e+01,9.918132535405148076e+01,-4.251671279564313011e+01,8.501853909457173231e-01
5.402375738079676405e+06,4.884644246379527031e+05,1.020623862745475490e+05,1.952861403614282608e+03,3.927159750223651886e+09,1.696522418257987042e+01,1.010403527299145310e+02,-4.471969772441716628e+01,9.408095975138316192e+00
5.389889651820760220e+06,4.846681246959417476e+05,1.274696742413938046e+04,1.949526177600026131e+03,3.964395667583593369e+09,1.695867066520111166e+01,9.928506374187610106e+01,-4.496659490544297455e+01,1.159267541292196224e+00
5.444617895934499800e+06,4.829573250760802766e+05,5.233338114118436351e+03,1.963894516852684319e+03,3.976413512477277756e+09,1.686034825734949649e+01,9.914468388310575619e+01,-4.468608956909626784e+01,4.956802959316990442e-01
5.494347532823121175e+06,3.019992018403260736e+05,-1.665384378030430526e+03,4.428548911046236753e+02,3.861740422805372238e+09,1.477011296337264312e+01,1.256112424044202101e+02,-4.050366258628032057e+01,-1.812423123686100201e-01
5.544084223640438169e+06,3.085945528253511875e+05,1.273806859310762957e+04,4.521535482481122017e+02,3.926299744579898834e+09,1.486810656320901636e+01,1.259559859328198286e+02,-4.072630005333986958e+01,1.923585597603101105e+00
5.608774844013718888e+06,3.302377027767597465e+05,6.944028842213330790e+04,4.551717439470812678e+02,4.143256292500432968e+09,1.545269587125045163e+01,1.274985106744634891e+02,-4.201954766574352362e+01,9.960607239516201972e+00
5.566696110224219039e+06,3.255821862202888587e+05,5.161684660940081812e+04,4.524749198723584414e+02,4.072508516258598328e+09,1.532899107228498004e+01,1.268602853527814887e+02,-4.180968524870403513e+01,7.171399159940149204e+00
5.542609283873388544e+06,3.108094105938301655e+05,6.261897872123634443e+03,4.512125804005190730e+02,3.905919511790473938e+09,1.486991971974957849e+01,1.257782414572144063e+02,-4.070598832524856903e+01,9.327102649712160076e-01
5.474704015772325918e+06,2.965503029465127620e+05,5.791582923448877409e+03,4.478981946539133787e+02,3.728763944476705551e+09,1.449864850669458782e+01,1.256495032160490410e+02,-3.981472004408028198e+01,7.663410986140432035e-01
